DIA,HORA,Tot L3. L4 y Planta de CO2,Tot A40/240/50/60/Centec/Filtro,Tot  A130/330/430,Tot  Trasiego,Tot A10/20,Tot Fermantacion_Cocina,Tot Reposo Inferior,Tot  Reposo Superior,Id,"Tot L3, L4 y Planta de CO2"
2022-07-16,10:00:00,484.3,1973.46,3.5,1327.21,,,,,,
2022-07-16,11:00:00,536.3,2161.96,3.7,1406.31,,,,,,
2022-07-16,12:00:00,579.33,2366.2,3.9,1481.82,,,,,,
2022-07-16,13:00:00,620.96,2572.98,4.1,1554.11,,,,,,
2022-07-16,14:00:00,689.89,2841.01,4.3,1579.15,,,,,,
2022-07-16,15:00:00,742.69,3100.8,4.5,1586.18,,,,,,
2022-07-16,16:00:00,986.83,3268.59,4.8,1593.43,,,,,,
2022-07-16,17:00:00,2064.6,3431.19,5.1,1600.46,,,,,,
2022-07-16,18:00:00,2194.79,3615.93,5.21,1607.49,,,,,,
2022-07-16,19:00:00,2237.82,3861.2,5.31,1614.52,,,,,,
2022-07-16,20:00:00,2407.96,4130.14,5.61,1621.55,,,,,,
2022-07-16,21:00:00,2462.74,4479.31,5.91,1628.58,,,,,,
2022-07-16,22:00:00,2487.84,4828.48,6.31,1635.62,,,,,,
2022-07-16,23:00:00,2540.24,5152.77,6.81,1642.65,,,,,,
2022-07-16,23:59:00,2552.99,5471.58,7.21,1649.56,,,,,,
2022-07-17,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-07-17,01:00:00,59.77,329.27,12.71,7.14,,,,,,
2022-07-17,02:00:00,84.17,669.5,28.73,15.87,,,,,,
2022-07-17,03:00:00,135.27,1018.37,42.14,24.96,,,,,,
2022-07-17,04:00:00,188.76,1328.54,58.06,35.3,,,,,,
2022-07-17,05:00:00,212.37,1636.58,68.77,48.35,,,,,,
2022-07-17,06:00:00,265.26,1961.27,76.17,61.87,,,,,,
2022-07-17,07:00:00,303.81,2271.34,82.98,75.34,,,,,,
2022-07-17,08:00:00,349.63,2557.75,90.69,88.77,,,,,,
2022-07-17,09:00:00,400.03,2856.45,99.3,102.23,,,,,,
2022-07-17,10:00:00,447.84,3172.81,108.11,115.88,,,,,,
2022-07-17,11:00:00,485.89,3490.3,118.22,129.72,,,,,,
2022-07-17,12:00:00,543.87,3797.22,128.02,143.59,,,,,,
2022-07-17,13:00:00,557.31,4108.2,136.43,157.64,,,,,,
2022-07-17,14:00:00,592.38,4378.56,144.44,171.55,,,,,,
2022-07-17,15:00:00,639.89,4640.49,152.45,185.34,,,,,,
2022-07-17,16:00:00,700.35,4898.77,160.36,199.16,,,,,,
2022-07-17,17:00:00,740.6,5197.26,167.76,213.15,,,,,,
2022-07-17,18:00:00,782.73,5528.05,175.77,264.88,,,,,,
2022-07-17,19:00:00,850.56,5857.41,183.78,340.16,,,,,,
2022-07-17,20:00:00,886.52,6203.03,192.29,420.0,,,,,,
2022-07-17,21:00:00,923.18,6549.16,202.8,502.01,,,,,,
2022-07-17,22:00:00,984.04,6896.5,213.51,577.6,,,,,,
2022-07-17,23:00:00,1027.77,7240.09,223.62,628.48,,,,,,
2022-07-17,23:59:00,1055.96,7570.06,234.23,700.25,,,,,,
2022-07-18,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-07-18,01:00:00,8.17,345.72,10.71,76.23,,,,,,
2022-07-18,02:00:00,21.62,687.07,21.22,149.0,,,,,,
2022-07-18,03:00:00,33.87,1044.06,31.63,163.02,,,,,,
2022-07-18,04:00:00,41.54,1382.27,38.64,177.08,,,,,,
2022-07-18,05:00:00,48.21,1708.38,45.34,191.14,,,,,,
2022-07-18,06:00:00,60.16,2053.7,51.75,205.2,,,,,,
2022-07-18,07:00:00,68.43,2425.62,58.46,219.26,,,,,,
2022-07-18,08:00:00,75.3,2794.59,64.96,233.33,,,,,,
2022-07-18,09:00:00,83.27,3131.98,71.57,247.39,,,,,,
2022-07-18,10:00:00,94.63,3481.87,77.58,261.45,,,,,,
2022-07-18,11:00:00,101.2,3850.13,84.08,275.51,,,,,,
2022-07-18,12:00:00,112.56,4217.99,90.79,289.58,,,,,,
2022-07-18,13:00:00,123.71,4587.48,97.5,303.64,,,,,,
2022-07-18,14:00:00,141.35,4953.41,104.5,317.71,,,,,,
2022-07-18,15:00:00,148.92,5325.43,112.41,331.77,,,,,,
2022-07-18,16:00:00,163.66,5662.11,119.72,345.83,,,,,,
2022-07-18,17:00:00,175.01,5965.68,126.02,359.89,,,,,,
2022-07-18,18:00:00,183.68,6266.2,132.23,373.96,,,,,,
2022-07-18,19:00:00,192.94,6570.38,138.23,388.01,,,,,,
2022-07-18,20:00:00,213.26,6897.72,144.84,433.18,,,,,,
2022-07-18,21:00:00,221.63,7242.73,152.25,509.02,,,,,,
2022-07-18,22:00:00,234.98,7589.56,159.36,584.21,,,,,,
2022-07-18,23:00:00,247.73,7921.16,167.76,663.47,,,,,,
2022-07-18,23:59:00,267.65,8261.6,176.27,737.36,,,,,,
2022-07-19,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-07-19,01:00:00,53.79,339.22,7.51,73.45,,,,,,
2022-07-19,02:00:00,83.27,673.87,15.52,152.55,,,,,,
2022-07-19,03:00:00,139.65,1024.36,25.12,195.32,,,,,,
2022-07-19,04:00:00,190.65,1376.68,36.74,209.36,,,,,,
2022-07-19,05:00:00,228.01,1728.19,46.55,223.42,,,,,,
2022-07-19,06:00:00,281.99,2066.09,56.05,237.48,,,,,,
2022-07-19,07:00:00,333.79,2423.38,65.66,251.55,,,,,,
2022-07-19,08:00:00,364.57,2801.8,74.37,265.61,,,,,,
2022-07-19,09:00:00,420.65,3175.55,83.88,279.67,,,,,,
2022-07-19,10:00:00,488.29,3549.51,94.49,293.73,,,,,,
2022-07-19,11:00:00,504.42,3919.2,104.1,307.8,,,,,,
2022-07-19,12:00:00,547.75,4275.17,112.21,321.86,,,,,,
2022-07-19,13:00:00,574.45,4600.07,122.22,335.92,,,,,,
2022-07-19,14:00:00,615.49,4984.89,140.34,349.98,,,,,,
2022-07-19,15:00:00,675.85,5388.7,140.44,364.04,,,,,,
2022-07-19,16:00:00,720.97,5726.8,140.64,378.09,,,,,,
2022-07-19,17:00:00,776.75,6103.2,140.74,391.83,,,,,,
2022-07-19,18:00:00,971.19,6495.33,140.94,405.47,,,,,,
2022-07-19,19:00:00,1068.51,6904.52,141.14,419.26,,,,,,
2022-07-19,20:00:00,1119.8,7289.65,141.34,432.7,,,,,,
2022-07-19,21:00:00,1162.14,7693.67,141.54,446.31,,,,,,
2022-07-19,22:00:00,1280.47,8104.18,141.74,459.39,,,,,,
2022-07-19,23:00:00,1329.28,8520.39,141.94,471.49,,,,,,
2022-07-19,23:59:00,1442.34,8930.7,142.14,483.82,,,,,,
2022-07-20,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-07-20,01:00:00,117.44,398.53,0.1,72.02,,,,,,
2022-07-20,02:00:00,673.36,794.63,0.2,147.98,,,,,,
2022-07-20,03:00:00,742.69,1177.62,0.4,225.29,,,,,,
2022-07-20,04:00:00,788.31,1555.53,0.6,288.35,,,,,,
2022-07-20,05:00:00,844.69,1924.92,0.7,340.35,,,,,,
2022-07-20,06:00:00,856.94,2301.92,1.0,415.8,,,,,,
2022-07-20,07:00:00,916.21,2658.6,1.2,486.22,,,,,,
2022-07-20,08:00:00,957.25,3013.36,1.61,558.94,,,,,,
2022-07-20,09:00:00,995.6,3382.85,2.01,634.13,,,,,,
2022-07-20,10:00:00,1044.61,3770.71,2.71,663.87,,,,,,
2022-07-20,11:00:00,1151.99,4138.47,3.01,677.48,,,,,,
2022-07-20,12:00:00,1207.17,4478.81,3.11,690.57,,,,,,
2022-07-20,13:00:00,1517.95,4810.0,3.31,702.77,,,,,,
2022-07-20,14:00:00,2221.09,5096.61,3.51,709.96,,,,,,
2022-07-20,15:00:00,2621.13,5352.45,3.71,717.43,,,,,,
2022-07-20,16:00:00,3238.7,5633.27,3.91,787.5,,,,,,
2022-07-20,17:00:00,3518.31,6003.97,4.11,864.38,,,,,,
2022-07-20,18:00:00,3967.45,6377.11,4.41,938.69,,,,,,
2022-07-20,19:00:00,4547.67,6732.17,4.81,1013.27,,,,,,
2022-07-20,20:00:00,4645.19,7027.11,5.11,1087.98,,,,,,
2022-07-20,21:00:00,5040.54,7342.16,5.21,1159.17,,,,,,
2022-07-20,22:00:00,5100.1,7681.99,5.61,1230.73,,,,,,
2022-07-20,23:00:00,5122.72,8032.99,5.91,1305.96,,,,,,
2022-07-20,23:59:00,5195.73,8376.47,6.21,1375.37,,,,,,
2022-07-21,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-07-21,01:00:00,112.65,365.83,0.4,22.49,,,,,,
2022-07-21,02:00:00,256.19,691.03,0.8,100.14,,,,,,
2022-07-21,03:00:00,315.96,974.49,1.2,175.84,,,,,,
2022-07-21,04:00:00,510.79,1299.29,1.3,252.6,,,,,,
2022-07-21,05:00:00,760.67,1621.14,1.6,285.64,,,,,,
2022-07-21,06:00:00,934.04,1964.73,1.7,364.34,,,,,,
2022-07-21,07:00:00,1654.73,2283.94,1.8,435.74,,,,,,
2022-07-21,08:00:00,1801.89,2608.73,2.1,510.24,,,,,,
2022-07-21,09:00:00,1859.48,2942.87,2.3,587.19,,,,,,
2022-07-21,10:00:00,1915.13,3281.48,2.6,659.94,,,,,,
2022-07-21,11:00:00,2017.41,3601.81,2.7,775.14,,,,,,
2022-07-21,12:00:00,2136.74,3928.33,2.8,848.66,,,,,,
2022-07-21,13:00:00,2232.72,4291.52,2.9,902.23,,,,,,
2022-07-21,14:00:00,2354.49,4582.72,3.1,939.22,,,,,,
2022-07-21,15:00:00,2454.94,4825.62,3.2,1023.25,,,,,,
2022-07-21,16:00:00,2571.74,5088.78,3.6,1033.52,,,,,,
2022-07-21,17:00:00,2656.13,5416.91,3.8,1055.37,,,,,,
2022-07-21,18:00:00,2774.86,5699.75,4.1,1075.91,,,,,,
2022-07-21,19:00:00,2894.91,6023.84,4.2,1140.5,,,,,,
2022-07-21,20:00:00,3799.32,6341.47,4.2,1213.22,,,,,,
2022-07-21,21:00:00,4644.42,6663.41,4.3,1284.34,,,,,,
2022-07-21,22:00:00,5267.31,6964.53,4.3,1360.55,,,,,,
2022-07-21,23:00:00,5995.92,7271.75,4.4,1438.14,,,,,,
2022-07-21,23:59:00,6938.72,7574.84,4.5,1515.7,,,,,,
2022-07-22,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-07-22,01:00:00,241.92,301.88,0.0,77.36,,,,,,
2022-07-22,02:00:00,354.96,611.34,0.1,166.44,,,,,,
2022-07-22,03:00:00,1112.41,912.94,0.2,309.28,,,,,,
2022-07-22,04:00:00,1953.66,1208.16,0.2,446.25,,,,,,
2022-07-22,05:00:00,2758.74,1503.84,0.3,572.79,,,,,,
2022-07-22,06:00:00,3580.18,1744.88,0.4,717.56,,,,,,
2022-07-22,07:00:00,4084.34,1995.19,0.5,862.21,,,,,,
2022-07-22,08:00:00,4519.63,2291.34,0.6,989.14,,,,,,
2022-07-22,09:00:00,4549.59,2586.19,0.9,1073.43,,,,,,
2022-07-22,10:00:00,4602.91,2863.22,1.1,1158.1,,,,,,
2022-07-22,11:00:00,4663.75,3134.53,1.4,1242.7,,,,,,
2022-07-22,12:00:00,4679.29,3419.34,1.7,1273.7,,,,,,
2022-07-22,13:00:00,5444.05,3740.63,1.7,1280.73,,,,,,
2022-07-22,14:00:00,5751.89,4084.22,1.9,1287.76,,,,,,
2022-07-22,15:00:00,5928.0,4371.66,2.2,1308.96,,,,,,
2022-07-22,16:00:00,5987.72,4682.72,2.4,1379.56,,,,,,
2022-07-22,17:00:00,6498.48,4972.59,2.5,1463.01,,,,,,
2022-07-22,18:00:00,6801.95,5238.66,2.7,1547.42,,,,,,
2022-07-22,19:00:00,7131.01,5514.38,2.8,1627.63,,,,,,
2022-07-22,20:00:00,7193.27,5824.03,3.0,1710.0,,,,,,
2022-07-22,21:00:00,7254.71,6095.25,3.2,1794.6,,,,,,
2022-07-22,22:00:00,7308.74,6393.0,129.83,1873.89,,,,,,
2022-07-22,23:00:00,7333.73,6726.38,258.85,1896.17,,,,,,
2022-07-22,23:59:00,7399.54,7034.16,381.17,1904.18,,,,,,
2022-07-23,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-07-23,01:00:00,16.76,305.53,142.34,13.29,,,,,,
2022-07-23,02:00:00,69.98,591.38,279.27,25.22,,,,,,
2022-07-23,03:00:00,117.91,852.09,397.69,38.18,,,,,,
2022-07-23,04:00:00,152.34,1110.56,500.49,51.59,,,,,,
2022-07-23,05:00:00,208.81,1340.44,545.13,65.13,,,,,,
2022-07-23,06:00:00,231.05,1572.09,559.95,79.0,,,,,,
2022-07-23,07:00:00,288.44,1785.66,574.46,92.87,,,,,,
2022-07-23,08:00:00,347.34,2002.31,590.58,106.9,,,,,,
2022-07-23,09:00:00,368.37,2229.56,604.99,120.96,,,,,,
2022-07-23,10:00:00,418.23,2452.59,619.4,135.02,,,,,,
2022-07-23,11:00:00,432.66,2709.28,634.42,149.08,,,,,,
2022-07-23,12:00:00,485.47,3015.38,652.94,163.14,,,,,,
2022-07-23,13:00:00,541.33,3344.06,670.75,177.2,,,,,,
2022-07-23,14:00:00,570.48,3660.47,689.67,191.27,,,,,,
2022-07-23,15:00:00,599.32,3970.12,709.49,248.75,,,,,,
2022-07-23,16:00:00,658.02,4275.56,728.91,325.5,,,,,,
2022-07-23,17:00:00,710.22,4533.18,748.23,401.21,,,,,,
2022-07-23,18:00:00,773.09,4808.06,767.25,437.66,,,,,,
2022-07-23,19:00:00,802.24,5095.5,785.36,451.41,,,,,,
2022-07-23,20:00:00,867.04,5365.78,803.78,465.27,,,,,,
2022-07-23,21:00:00,911.01,5618.62,822.1,479.18,,,,,,
2022-07-23,22:00:00,953.26,5906.81,840.12,493.2,,,,,,
2022-07-23,23:00:00,1018.16,6153.84,857.84,507.14,,,,,,
2022-07-23,23:59:00,1053.1,6366.28,875.05,520.93,,,,,,
2022-07-24,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-07-24,01:00:00,46.01,237.66,17.12,14.05,,,,,,
2022-07-24,02:00:00,97.91,458.06,33.83,28.11,,,,,,
2022-07-24,03:00:00,138.13,648.47,49.75,42.16,,,,,,
2022-07-24,04:00:00,195.2,837.56,66.77,56.22,,,,,,
2022-07-24,05:00:00,217.04,1046.63,83.68,70.28,,,,,,
2022-07-24,06:00:00,271.98,1312.13,99.7,84.34,,,,,,
2022-07-24,07:00:00,320.53,1574.25,115.21,98.41,,,,,,
2022-07-24,08:00:00,404.12,1827.75,130.63,112.47,,,,,,
2022-07-24,09:00:00,512.28,2138.44,149.05,126.53,,,,,,
2022-07-24,10:00:00,607.04,2375.91,167.36,140.58,,,,,,
2022-07-24,11:00:00,717.64,2615.53,184.58,154.61,,,,,,
2022-07-24,12:00:00,820.73,2855.16,200.8,168.6,,,,,,
2022-07-24,13:00:00,948.19,3087.84,216.91,182.63,,,,,,
2022-07-24,14:00:00,1071.18,3349.31,232.23,196.65,,,,,,
2022-07-24,15:00:00,1173.15,3616.88,248.24,210.7,,,,,,
2022-07-24,16:00:00,1289.95,3887.44,264.46,224.72,,,,,,
2022-07-24,17:00:00,1422.89,4157.72,282.08,238.76,,,,,,
2022-07-24,18:00:00,1510.13,4444.41,298.49,252.74,,,,,,
2022-07-24,19:00:00,1618.3,4724.63,313.91,266.72,,,,,,
2022-07-24,20:00:00,1775.52,4986.56,329.92,292.86,,,,,,
2022-07-24,21:00:00,1876.37,5258.34,346.54,362.35,,,,,,
2022-07-24,22:00:00,1967.77,5528.53,362.85,427.15,,,,,,
2022-07-24,23:00:00,2120.73,5778.66,380.37,493.73,,,,,,
2022-07-24,23:59:00,2220.87,6039.66,399.49,569.82,,,,,,
2022-07-25,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-07-25,01:00:00,99.84,284.63,17.62,68.09,,,,,,
2022-07-25,02:00:00,223.64,580.59,35.33,119.75,,,,,,
2022-07-25,03:00:00,343.79,864.66,53.25,174.77,,,,,,
2022-07-25,04:00:00,449.62,1139.81,72.27,251.37,,,,,,
2022-07-25,05:00:00,600.44,1389.38,91.39,328.14,,,,,,
2022-07-25,06:00:00,733.99,1639.41,110.81,402.97,,,,,,
2022-07-25,07:00:00,871.91,1897.69,130.63,431.57,,,,,,
2022-07-25,08:00:00,1026.19,2132.16,149.95,463.94,,,,,,
2022-07-25,09:00:00,1147.86,2347.13,169.37,535.71,,,,,,
2022-07-25,10:00:00,1265.47,2596.31,190.39,618.19,,,,,,
2022-07-25,11:00:00,1393.54,2819.34,210.0,700.67,,,,,,
2022-07-25,12:00:00,1493.78,3029.06,229.52,783.12,,,,,,
2022-07-25,13:00:00,1602.55,3262.03,249.64,864.28,,,,,,
2022-07-25,14:00:00,1709.7,3453.38,269.96,945.21,,,,,,
2022-07-25,15:00:00,1802.84,3687.66,290.78,1003.38,,,,,,
2022-07-25,16:00:00,1916.89,3924.19,308.2,1070.3,,,,,,
2022-07-25,17:00:00,2035.21,4126.13,326.32,1142.06,,,,,,
2022-07-25,18:00:00,2134.34,4343.25,344.84,1206.81,,,,,,
2022-07-25,19:00:00,2215.38,4500.66,363.96,1274.18,,,,,,
2022-07-25,20:00:00,2329.23,4628.34,383.07,1330.39,,,,,,
2022-07-25,21:00:00,2411.3,4763.81,403.19,1394.22,,,,,,
2022-07-25,22:00:00,2498.23,4891.69,421.81,1446.01,,,,,,
2022-07-25,23:00:00,2545.97,5023.03,441.73,1459.02,,,,,,
2022-07-25,23:59:00,2638.09,5201.81,463.25,1500.81,,,,,,
2022-07-26,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-07-26,01:00:00,49.56,182.81,21.32,74.56,,,,,,
2022-07-26,02:00:00,124.11,344.81,42.34,144.43,,,,,,
2022-07-26,03:00:00,201.09,493.13,62.96,214.4,,,,,,
2022-07-26,04:00:00,279.4,625.59,83.98,271.74,,,,,,
2022-07-26,05:00:00,367.55,729.38,105.1,315.92,,,,,,
2022-07-26,06:00:00,460.48,854.53,127.02,366.04,,,,,,
2022-07-26,07:00:00,555.24,1010.81,147.04,420.03,,,,,,
2022-07-26,08:00:00,633.95,1146.66,168.86,475.47,,,,,,
2022-07-26,09:00:00,711.55,1313.72,192.69,498.21,,,,,,
2022-07-26,10:00:00,787.11,1479.84,216.71,512.09,,,,,,
2022-07-26,11:00:00,887.86,1572.38,237.43,526.13,,,,,,
2022-07-26,12:00:00,951.64,1704.47,257.95,539.87,,,,,,
2022-07-26,13:00:00,1045.08,1832.63,278.57,552.63,,,,,,
2022-07-26,14:00:00,1123.18,2025.47,324.82,565.55,,,,,,
2022-07-26,15:00:00,1193.26,2197.31,325.12,578.24,,,,,,
2022-07-26,16:00:00,1284.36,2340.19,325.32,599.75,,,,,,
2022-07-26,17:00:00,1323.05,2465.81,325.62,675.34,,,,,,
2022-07-26,18:00:00,1408.88,2543.06,325.92,746.85,,,,,,
2022-07-26,19:00:00,1459.96,2699.25,326.22,813.09,,,,,,
2022-07-26,20:00:00,1559.9,2853.28,326.42,884.4,,,,,,
2022-07-26,21:00:00,1646.13,3028.59,326.62,958.75,,,,,,
2022-07-26,22:00:00,1769.02,3214.59,326.82,1029.38,,,,,,
2022-07-26,23:00:00,1850.27,3385.22,327.12,1042.5,,,,,,
2022-07-26,23:59:00,1911.91,3537.19,327.52,1081.47,,,,,,
2022-07-27,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-07-27,01:00:00,94.96,155.63,0.2,77.01,,,,,,
2022-07-27,02:00:00,160.37,331.13,0.5,156.4,,,,,,
2022-07-27,03:00:00,234.81,513.28,85.68,217.5,,,,,,
2022-07-27,04:00:00,328.86,707.06,146.24,265.27,,,,,,
2022-07-27,05:00:00,374.87,907.41,216.41,330.94,,,,,,
2022-07-27,06:00:00,441.7,1120.5,228.42,344.99,,,,,,
2022-07-27,07:00:00,492.68,1331.16,233.43,359.06,,,,,,
2022-07-27,08:00:00,613.13,1527.75,234.33,373.12,,,,,,
2022-07-27,09:00:00,648.07,1720.88,236.43,387.19,,,,,,
2022-07-27,10:00:00,743.64,1862.72,240.03,417.43,,,,,,
2022-07-27,11:00:00,828.24,1995.47,247.34,491.31,,,,,,
2022-07-27,12:00:00,897.81,2157.66,254.95,567.63,,,,,,
2022-07-27,13:00:00,995.21,2348.34,261.86,642.88,,,,,,
2022-07-27,14:00:00,1082.35,2550.75,281.98,724.88,,,,,,
2022-07-27,15:00:00,1134.86,2784.47,445.13,787.89,,,,,,
2022-07-27,16:00:00,1222.0,3007.97,587.67,846.29,,,,,,
2022-07-27,17:00:00,1266.79,3250.41,720.7,916.1,,,,,,
2022-07-27,18:00:00,1355.45,3484.69,868.25,968.46,,,,,,
2022-07-27,19:00:00,1406.74,3708.75,999.88,1022.28,,,,,,
2022-07-27,20:00:00,1430.61,3902.91,1136.31,1059.13,,,,,,
2022-07-27,21:00:00,1472.05,4128.0,1252.42,1122.32,,,,,,
2022-07-27,22:00:00,1539.69,4383.84,1334.6,1176.64,,,,,,
2022-07-27,23:00:00,1583.16,4636.22,1384.05,1249.19,,,,,,
2022-07-27,23:59:00,1603.88,4854.28,1418.78,1321.56,,,,,,
2022-07-28,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-07-28,01:00:00,60.23,229.22,20.02,15.81,,,,,,
2022-07-28,02:00:00,92.63,476.16,34.23,29.88,,,,,,
2022-07-28,03:00:00,157.73,693.56,40.74,43.94,,,,,,
2022-07-28,04:00:00,209.02,919.22,42.24,58.0,,,,,,
2022-07-28,05:00:00,254.52,1099.22,44.34,72.06,,,,,,
2022-07-28,06:00:00,303.47,1284.0,47.35,86.13,,,,,,
2022-07-28,07:00:00,341.25,1533.75,50.65,100.19,,,,,,
2022-07-28,08:00:00,403.51,1765.13,56.46,131.56,,,,,,
2022-07-28,09:00:00,464.24,1963.03,59.16,208.83,,,,,,
2022-07-28,10:00:00,557.38,2109.66,65.86,297.6,,,,,,
2022-07-28,11:00:00,606.84,2237.91,77.78,379.82,,,,,,
2022-07-28,12:00:00,649.49,2395.88,89.49,459.57,,,,,,
2022-07-28,13:00:00,718.55,2619.75,101.0,538.25,,,,,,
2022-07-28,14:00:00,762.43,2833.97,117.01,622.87,,,,,,
2022-07-28,15:00:00,811.48,3016.03,117.21,709.72,,,,,,
2022-07-28,16:00:00,860.13,3233.44,117.41,759.91,,,,,,
2022-07-28,17:00:00,904.21,3466.13,117.51,830.21,,,,,,
2022-07-28,18:00:00,959.05,3706.69,117.71,907.5,,,,,,
2022-07-28,19:00:00,1009.53,3928.41,117.92,984.84,,,,,,
2022-07-28,20:00:00,1053.81,4175.16,118.02,1062.16,,,,,,
2022-07-28,21:00:00,1095.86,4416.38,118.32,1092.18,,,,,,
2022-07-28,22:00:00,1132.42,4655.53,124.92,1106.16,,,,,,
2022-07-28,23:00:00,1177.41,4880.91,176.47,1120.2,,,,,,
2022-07-28,23:59:00,1212.66,5104.97,177.37,1134.03,,,,,,
2022-07-29,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-07-29,01:00:00,38.19,206.16,0.5,14.06,,,,,,
2022-07-29,02:00:00,86.43,482.06,2.1,28.13,,,,,,
2022-07-29,03:00:00,97.4,763.22,2.7,42.19,,,,,,
2022-07-29,04:00:00,118.22,1042.13,6.81,56.25,,,,,,
2022-07-29,05:00:00,171.34,1313.44,14.11,118.12,,,,,,
2022-07-29,06:00:00,194.19,1560.28,24.72,201.34,,,,,,
2022-07-29,07:00:00,247.71,1848.94,37.24,278.55,,,,,,
2022-07-29,08:00:00,305.4,2128.78,52.15,350.24,,,,,,
2022-07-29,09:00:00,348.66,2410.78,66.77,431.32,,,,,,
2022-07-29,10:00:00,385.63,2696.53,82.78,510.96,,,,,,
2022-07-29,11:00:00,444.84,2982.66,96.67,589.06,,,,,,
2022-07-29,12:00:00,498.06,3264.94,110.91,656.79,,,,,,
2022-07-29,13:00:00,533.91,3576.47,122.57,702.53,,,,,,
2022-07-29,14:00:00,588.86,3865.88,153.55,775.95,,,,,,
2022-07-29,15:00:00,623.09,4117.88,153.65,858.57,,,,,,
2022-07-29,16:00:00,671.63,4382.44,153.75,939.88,,,,,,
2022-07-29,17:00:00,722.41,4647.47,153.85,1013.09,,,,,,
2022-07-29,18:00:00,758.77,4906.78,154.04,1027.19,,,,,,
2022-07-29,19:00:00,815.14,5192.72,154.14,1040.73,,,,,,
2022-07-29,20:00:00,870.7,5475.28,154.24,1054.51,,,,,,
2022-07-29,21:00:00,891.31,5764.41,154.54,1068.28,,,,,,
2022-07-29,22:00:00,902.59,6053.72,155.04,1082.02,,,,,,
2022-07-29,23:00:00,969.72,6350.44,155.24,1158.63,,,,,,
2022-07-29,23:59:00,1009.33,6641.72,291.21,1240.7,,,,,,
2022-07-30,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-07-30,01:00:00,22.75,271.5,132.58,85.16,,,,,,
2022-07-30,02:00:00,39.3,531.47,239.86,174.85,,,,,,
2022-07-30,03:00:00,83.79,767.91,341.36,257.76,,,,,,
2022-07-30,04:00:00,125.13,1031.06,448.74,341.38,,,,,,
2022-07-30,05:00:00,146.15,1291.97,561.8,424.5,,,,,,
2022-07-30,06:00:00,200.89,1548.19,670.27,503.06,,,,,,
2022-07-30,07:00:00,223.23,1814.72,768.19,583.84,,,,,,
2022-07-30,08:00:00,263.35,2111.72,868.29,648.12,,,,,,
2022-07-30,09:00:00,267.21,2413.22,1002.77,734.71,,,,,,
2022-07-30,10:00:00,331.7,2713.03,1143.32,778.1,,,,,,
2022-07-30,11:00:00,349.27,3004.03,1279.68,792.16,,,,,,
2022-07-30,12:00:00,411.94,3295.13,1396.72,806.22,,,,,,
2022-07-30,13:00:00,469.32,3614.06,1510.08,820.28,,,,,,
2022-07-30,14:00:00,495.83,3953.53,1555.5,834.34,,,,,,
2022-07-30,15:00:00,517.77,4261.69,1555.8,848.38,,,,,,
2022-07-30,16:00:00,565.7,4546.5,1556.2,862.25,,,,,,
2022-07-30,17:00:00,607.65,4839.94,1556.5,876.14,,,,,,
2022-07-30,18:00:00,645.63,5106.75,1556.7,940.51,,,,,,
2022-07-30,19:00:00,699.97,5395.31,1556.79,1009.92,,,,,,
2022-07-30,20:00:00,750.14,5701.03,1556.89,1073.85,,,,,,
2022-07-30,21:00:00,788.63,5965.69,1556.99,1135.43,,,,,,
2022-07-30,22:00:00,837.08,6181.03,1557.39,1202.99,,,,,,
2022-07-30,23:00:00,880.14,6459.66,1557.49,1273.3,,,,,,
2022-07-30,23:59:00,928.28,6735.94,1557.59,1342.44,,,,,,
2022-07-31,00:00:00,0.0,0.0,0.0,0.0,,,,,,
2022-07-31,01:00:00,72.92,290.34,53.69,69.77,,,,,,
2022-07-31,02:00:00,130.0,542.63,187.27,145.23,,,,,,
2022-07-31,03:00:00,183.12,769.69,289.66,225.67,,,,,,
2022-07-31,04:00:00,240.7,1046.16,364.67,292.19,,,,,,
2022-07-31,05:00:00,288.03,1368.38,537.59,306.25,,,,,,
2022-07-31,06:00:00,333.13,1699.69,685.41,320.32,,,,,,
2022-07-31,07:00:00,383.91,2029.97,837.02,334.38,,,,,,
2022-07-31,08:00:00,444.44,2355.19,968.4,348.45,,,,,,
2022-07-31,09:00:00,489.53,2686.03,1113.13,362.51,,,,,,
2022-07-31,10:00:00,536.86,2992.41,1266.43,376.57,,,,,,
2022-07-31,11:00:00,601.45,3274.13,1445.93,431.57,,,,,,
2022-07-31,12:00:00,619.33,3592.13,1586.38,450.89,,,,,,
2022-07-31,13:00:00,680.27,3883.31,1681.9,464.95,,,,,,
2022-07-31,14:00:00,710.43,4163.81,1743.06,479.01,,,,,,
